city,date,tmax,tmin,tavg
xiangyang,1988/5/18,81,72,75
xiangyang,1988/5/19,87,72,78
xiangyang,1988/5/20,80,67,72
xiangyang,1988/5/21,67,58,61
xiangyang,1988/5/22,79,60,68
xiangyang,1988/5/23,76,63,69
xiangyang,1988/5/24,81,63,71
xiangyang,1988/5/25,85,67,73
xiangyang,1988/5/26,84,65,74
xiangyang,1988/5/27,87,68,77
xiangyang,1988/5/28,85,68,76
xiangyang,1988/5/29,87,66,75
xiangyang,1988/5/30,78,65,68
xiangyang,1988/5/31,87,62,72
xiangyang,1988/6/1,94,58,76
xiangyang,1988/6/2,96,64,79
xiangyang,1988/6/3,95,63,79
xiangyang,1988/6/4,94,70,83
xiangyang,1988/6/5,91,74,83
xiangyang,1988/6/6,93,71,83
xiangyang,1988/6/7,100,73,86
xiangyang,1988/6/8,94,76,84
xiangyang,1988/6/9,90,73,79
xiangyang,1988/6/10,82,72,75
xiangyang,1988/6/11,83,71,76
xiangyang,1988/6/12,79,71,75
xiangyang,1988/6/13,90,69,78
xiangyang,1988/6/14,96,72,84
xiangyang,1988/6/15,88,77,81
xiangyang,1988/6/16,84,73,78
xiangyang,1988/6/17,80,72,76
xiangyang,1988/6/18,77,69,72
xiangyang,1988/6/19,90,62,75
xiangyang,1988/6/20,82,70,75
xiangyang,1988/6/21,77,71,74
xiangyang,1988/6/22,90,66,78
xiangyang,1988/6/23,94,70,81
xiangyang,1988/6/24,93,74,83
xiangyang,1988/6/25,92,75,83
xiangyang,1988/6/26,94,73,83
xiangyang,1988/6/27,91,77,83
xiangyang,1988/6/28,90,75,81
xiangyang,1988/6/29,93,71,81
xiangyang,1988/6/30,97,76,85
xiangyang,1988/7/1,99,79,87
xiangyang,1988/7/2,92,73,80
xiangyang,1988/7/3,91,74,79
xiangyang,1988/7/4,77,68,72
xiangyang,1988/7/5,95,71,80
xiangyang,1988/7/6,99,76,87
xiangyang,1988/7/7,102,78,90
xiangyang,1988/7/8,100,81,90
xiangyang,1988/7/9,98,82,90
xiangyang,1988/7/10,95,78,86
xiangyang,1988/7/11,97,77,86
xiangyang,1988/7/12,92,79,85
xiangyang,1988/7/13,94,78,85
xiangyang,1988/7/14,99,79,87
xiangyang,1988/7/15,99,81,88
xiangyang,1988/7/16,100,83,90
xiangyang,1988/7/17,102,82,91
xiangyang,1988/7/18,103,82,92
xiangyang,1988/7/19,103,84,92
xiangyang,1988/7/20,102,81,92
xiangyang,1988/7/21,99,84,89
xiangyang,1988/7/22,99,81,88
xiangyang,1988/7/23,99,81,87
xiangyang,1988/7/24,84,78,80
xiangyang,1988/7/25,85,78,80
xiangyang,1988/7/26,90,75,82
xiangyang,1988/7/27,90,76,81
xiangyang,1988/7/28,92,71,82
xiangyang,1988/7/29,84,75,78
xiangyang,1988/7/30,89,73,79
xiangyang,1988/7/31,87,75,79
xiangyang,1988/8/1,90,74,81
xiangyang,1988/8/2,96,78,85
xiangyang,1988/8/3,99,81,88
xiangyang,1988/8/4,99,80,89
xiangyang,1988/8/5,97,79,85
xiangyang,1988/8/6,93,78,83
xiangyang,1988/8/7,92,76,84
xiangyang,1988/8/8,93,78,85
xiangyang,1988/8/9,86,75,79
xiangyang,1988/8/10,89,73,79
xiangyang,1988/8/11,92,77,82
xiangyang,1988/8/12,94,79,85
xiangyang,1988/8/13,93,79,83
xiangyang,1988/8/14,91,77,83
xiangyang,1988/8/15,86,74,76
xiangyang,1988/8/16,87,73,78
xiangyang,1988/8/17,87,74,80
xiangyang,1988/8/18,82,74,77
xiangyang,1988/8/19,76,71,72
xiangyang,1988/8/20,87,71,76
xiangyang,1988/8/21,86,69,77
xiangyang,1988/8/22,91,70,78
xiangyang,1988/8/23,91,66,78
xiangyang,1988/8/24,87,70,76
xiangyang,1988/8/25,77,70,72
xiangyang,1988/8/26,80,68,73
xiangyang,1988/8/27,84,66,75
xiangyang,1988/8/28,85,68,75
xiangyang,1988/8/29,87,68,77
xiangyang,1988/8/30,81,70,75
xiangyang,1988/8/31,80,72,76
xiangyang,1988/9/1,79,72,75
xiangyang,1988/9/2,77,68,72
xiangyang,1988/9/3,84,69,76
xiangyang,1988/9/4,84,71,76
xiangyang,1988/9/5,88,68,77
xiangyang,1988/9/6,90,67,78
xiangyang,1988/9/7,89,72,80
xiangyang,1988/9/8,81,67,71
xiangyang,1988/9/9,77,66,70
xiangyang,1988/9/10,75,69,72
xiangyang,1988/9/11,85,65,74
xiangyang,1988/9/12,77,66,72
xiangyang,1988/9/13,67,64,65
xiangyang,1988/9/14,78,61,68
xiangyang,1988/9/15,82,62,71
xiangyang,1988/9/16,85,65,74
xiangyang,1988/9/17,84,69,75
xiangyang,1988/9/18,86,64,73
xiangyang,1988/9/19,78,67,71
xiangyang,1988/9/20,77,63,69
xiangyang,1988/9/21,77,63,70
xiangyang,1988/9/22,80,64,70
xiangyang,1988/9/23,82,58,70
xiangyang,1988/9/24,81,60,70
xiangyang,1988/9/25,81,60,70
xiangyang,1988/9/26,81,58,68
xiangyang,1988/9/27,78,57,67
xiangyang,1988/9/28,73,58,65
xiangyang,1988/9/29,76,61,66
xiangyang,1988/9/30,72,60,66
xiangyang,1988/10/1,67,62,64
xiangyang,1988/10/2,70,62,65
xiangyang,1988/10/3,68,62,64
xiangyang,1988/10/4,67,61,64
xiangyang,1988/10/5,75,59,65
xiangyang,1988/10/6,72,56,64
xiangyang,1988/10/7,74,60,64
xiangyang,1988/10/8,78,53,64
xiangyang,1988/10/9,80,57,67
xiangyang,1988/10/10,80,64,71
xiangyang,1988/10/11,80,62,70
xiangyang,1988/10/12,73,55,62
xiangyang,1988/10/13,59,53,55
xiangyang,1988/10/14,54,50,52
xiangyang,1988/10/15,54,51,53
xiangyang,1988/10/16,60,53,56
xiangyang,1988/10/17,76,56,63
xiangyang,1988/10/18,68,49,58
xiangyang,1988/10/19,66,59,63
xiangyang,1988/10/20,66,62,63
xiangyang,1988/10/21,63,57,60
xiangyang,1988/10/22,61,56,58
xiangyang,1988/10/23,67,56,61
xiangyang,1988/10/24,78,54,63
xiangyang,1988/10/25,76,50,62
xiangyang,1988/10/26,76,51,62
xiangyang,1988/10/27,71,51,60
xiangyang,1988/10/28,64,52,56
xiangyang,1988/10/29,66,42,53
xiangyang,1988/10/30,70,43,55
xiangyang,1988/10/31,72,43,57
xiangyang,1988/11/1,69,53,61
xiangyang,1988/11/2,66,54,59
xiangyang,1988/11/3,72,49,57
xiangyang,1988/11/4,74,42,54
xiangyang,1988/11/5,74,40,56
xiangyang,1988/11/6,76,47,59
xiangyang,1988/11/7,76,49,60
xiangyang,1988/11/8,76,47,59
xiangyang,1988/11/9,65,50,58
xiangyang,1988/11/10,63,47,51
xiangyang,1988/11/11,71,36,50
xiangyang,1988/11/12,76,41,56
xiangyang,1988/11/13,79,41,57
xiangyang,1988/11/14,74,40,56
xiangyang,1988/11/15,65,44,54
xiangyang,1988/11/16,58,43,48
xiangyang,1988/11/17,63,44,52
xiangyang,1988/11/18,64,36,50
xiangyang,1988/11/19,67,40,51
xiangyang,1988/11/20,69,38,52
xiangyang,1988/11/21,68,40,53
xiangyang,1988/11/22,70,44,54
xiangyang,1988/11/23,65,41,51
xiangyang,1988/11/24,54,35,45
xiangyang,1988/11/25,57,46,50
xiangyang,1988/11/26,63,35,48
xiangyang,1988/11/27,62,31,45
xiangyang,1988/11/28,60,30,44
xiangyang,1988/11/29,50,36,44
xiangyang,1988/11/30,63,40,49
xiangyang,1988/12/1,63,35,47
xiangyang,1988/12/2,55,36,44
xiangyang,1988/12/3,59,35,45
xiangyang,1988/12/4,61,36,47
xiangyang,1988/12/5,55,29,41
xiangyang,1988/12/6,59,30,43
xiangyang,1988/12/7,53,34,45
xiangyang,1988/12/8,58,44,52
xiangyang,1988/12/9,54,31,41
xiangyang,1988/12/10,59,27,41
xiangyang,1988/12/11,62,26,43
xiangyang,1988/12/12,66,30,45
xiangyang,1988/12/13,59,32,45
xiangyang,1988/12/14,49,34,41
xiangyang,1988/12/15,44,29,37
xiangyang,1988/12/16,45,26,36
xiangyang,1988/12/17,39,32,35
xiangyang,1988/12/18,45,28,34
xiangyang,1988/12/19,43,30,37
xiangyang,1988/12/20,55,32,42
xiangyang,1988/12/21,44,40,42
xiangyang,1988/12/22,43,40,41
xiangyang,1988/12/23,49,39,43
xiangyang,1988/12/24,45,39,42
xiangyang,1988/12/25,41,30,32
xiangyang,1988/12/26,38,29,35
xiangyang,1988/12/27,40,37,38
xiangyang,1988/12/28,39,31,35
xiangyang,1988/12/29,44,31,37
xiangyang,1988/12/30,42,37,39
xiangyang,1988/12/31,40,36,38
xiangyang,1989/1/1,40,36,38
xiangyang,1989/1/2,46,28,37
xiangyang,1989/1/3,43,39,42
xiangyang,1989/1/4,40,33,36
xiangyang,1989/1/5,35,33,34
xiangyang,1989/1/6,37,33,35
xiangyang,1989/1/7,38,35,37
xiangyang,1989/1/8,40,36,38
xiangyang,1989/1/9,39,33,38
xiangyang,1989/1/10,38,33,35
xiangyang,1989/1/11,35,28,32
xiangyang,1989/1/12,37,27,31
xiangyang,1989/1/13,44,30,35
xiangyang,1989/1/14,42,26,33
xiangyang,1989/1/15,43,31,36
xiangyang,1989/1/16,46,31,38
xiangyang,1989/1/17,42,34,36
xiangyang,1989/1/18,42,34,37
xiangyang,1989/1/19,48,30,38
xiangyang,1989/1/20,42,32,36
xiangyang,1989/1/21,44,36,40
xiangyang,1989/1/22,55,35,43
xiangyang,1989/1/23,54,30,41
xiangyang,1989/1/24,47,37,43
xiangyang,1989/1/25,58,36,44
xiangyang,1989/1/26,46,37,40
xiangyang,1989/1/27,42,27,35
xiangyang,1989/1/28,38,31,34
xiangyang,1989/1/29,42,29,34
xiangyang,1989/1/30,46,25,35
xiangyang,1989/1/31,50,29,39
xiangyang,1989/2/1,46,26,35
xiangyang,1989/2/2,46,30,38
xiangyang,1989/2/3,49,33,39
xiangyang,1989/2/4,48,29,38
xiangyang,1989/2/5,44,36,40
xiangyang,1989/2/6,41,33,36
xiangyang,1989/2/7,45,34,38
xiangyang,1989/2/8,49,30,40
xiangyang,1989/2/9,51,36,43
xiangyang,1989/2/10,51,25,39
xiangyang,1989/2/11,60,29,44
xiangyang,1989/2/12,61,30,43
xiangyang,1989/2/13,55,35,45
xiangyang,1989/2/14,51,40,43
xiangyang,1989/2/15,44,38,41
xiangyang,1989/2/16,42,34,39
xiangyang,1989/2/17,37,34,35
xiangyang,1989/2/18,44,34,38
xiangyang,1989/2/19,42,37,40
xiangyang,1989/2/20,42,33,38
xiangyang,1989/2/21,37,31,34
xiangyang,1989/2/22,36,29,31
xiangyang,1989/2/23,35,29,31
xiangyang,1989/2/24,42,21,27
xiangyang,1989/2/25,32,21,27
xiangyang,1989/2/26,37,30,34
xiangyang,1989/2/27,43,28,35
xiangyang,1989/2/28,41,30,36
xiangyang,1989/3/1,42,37,39
xiangyang,1989/3/2,38,36,37
xiangyang,1989/3/3,42,34,38
xiangyang,1989/3/4,44,36,40
xiangyang,1989/3/5,54,32,42
xiangyang,1989/3/6,56,32,44
xiangyang,1989/3/7,56,38,46
xiangyang,1989/3/8,56,34,44
xiangyang,1989/3/9,59,39,47
xiangyang,1989/3/10,55,40,47
xiangyang,1989/3/11,65,39,52
xiangyang,1989/3/12,68,49,58
xiangyang,1989/3/13,72,53,60
xiangyang,1989/3/14,72,44,56
xiangyang,1989/3/15,66,47,56
xiangyang,1989/3/16,58,44,52
xiangyang,1989/3/17,52,43,46
xiangyang,1989/3/18,51,40,45
xiangyang,1989/3/19,60,46,51
xiangyang,1989/3/20,60,40,50
xiangyang,1989/3/21,54,47,50
xiangyang,1989/3/22,49,40,44
xiangyang,1989/3/23,53,35,43
xiangyang,1989/3/24,46,40,43
xiangyang,1989/3/25,58,32,45
xiangyang,1989/3/26,73,36,54
xiangyang,1989/3/27,68,43,54
xiangyang,1989/3/28,67,37,51
xiangyang,1989/3/29,70,43,56
xiangyang,1989/3/30,76,52,64
xiangyang,1989/3/31,67,44,55
xiangyang,1989/4/1,69,55,62
xiangyang,1989/4/2,64,54,57
xiangyang,1989/4/3,62,54,58
xiangyang,1989/4/4,65,54,58
xiangyang,1989/4/5,69,47,57
xiangyang,1989/4/6,69,48,58
xiangyang,1989/4/7,73,53,63
xiangyang,1989/4/8,69,54,63
xiangyang,1989/4/9,77,50,63
xiangyang,1989/4/10,65,53,57
xiangyang,1989/4/11,58,51,54
xiangyang,1989/4/12,55,49,50
xiangyang,1989/4/13,67,50,57
xiangyang,1989/4/14,69,44,58
xiangyang,1989/4/15,76,55,64
xiangyang,1989/4/16,79,49,65
xiangyang,1989/4/17,79,58,67
xiangyang,1989/4/18,77,58,67
xiangyang,1989/4/19,79,60,70
xiangyang,1989/4/20,74,66,70
xiangyang,1989/4/21,71,55,61
xiangyang,1989/4/22,67,55,60
xiangyang,1989/4/23,67,53,58
xiangyang,1989/4/24,74,49,59
xiangyang,1989/4/25,78,54,65
xiangyang,1989/4/26,78,56,67
xiangyang,1989/4/27,71,53,61
xiangyang,1989/4/28,56,51,53
xiangyang,1989/4/29,55,49,51
xiangyang,1989/4/30,64,52,57
xiangyang,1989/5/1,72,54,61
xiangyang,1989/5/2,72,58,64
xiangyang,1989/5/3,75,54,63
xiangyang,1989/5/4,78,58,67
xiangyang,1989/5/5,80,60,69
xiangyang,1989/5/6,81,62,70
xiangyang,1989/5/7,78,66,71
xiangyang,1989/5/8,79,67,71
xiangyang,1989/5/9,72,67,69
xiangyang,1989/5/10,69,63,66
xiangyang,1989/5/11,75,60,67
xiangyang,1989/5/12,69,59,63
xiangyang,1989/5/13,80,53,65
xiangyang,1989/5/14,79,53,66
xiangyang,1989/5/15,70,62,65
xiangyang,1989/5/16,82,56,68
xiangyang,1989/5/17,85,58,71
xiangyang,1989/5/18,85,62,73
xiangyang,1989/5/19,87,67,76
xiangyang,1989/5/20,83,67,74
xiangyang,1989/5/21,81,70,74
xiangyang,1989/5/22,82,63,69
xiangyang,1989/5/23,94,63,77
xiangyang,1989/5/24,79,64,70
xiangyang,1989/5/25,79,52,67
xiangyang,1989/5/26,71,62,64
xiangyang,1989/5/27,72,60,65
xiangyang,1989/5/28,73,63,68
xiangyang,1989/5/29,81,63,71
xiangyang,1989/5/30,87,63,74
xiangyang,1989/5/31,90,61,76
xiangyang,1989/6/1,96,68,81
xiangyang,1989/6/2,94,72,81
xiangyang,1989/6/3,84,67,74
xiangyang,1989/6/4,88,65,77
xiangyang,1989/6/5,92,68,79
xiangyang,1989/6/6,84,74,77
xiangyang,1989/6/7,76,66,69
xiangyang,1989/6/8,87,65,76
xiangyang,1989/6/9,84,72,76
xiangyang,1989/6/10,79,67,72
xiangyang,1989/6/11,75,65,70
xiangyang,1989/6/12,84,70,77
xiangyang,1989/6/13,81,70,72
xiangyang,1989/6/14,80,66,72
xiangyang,1989/6/15,77,68,73
xiangyang,1989/6/16,78,70,73
xiangyang,1989/6/17,74,67,70
xiangyang,1989/6/18,85,60,72
xiangyang,1989/6/19,85,71,77
xiangyang,1989/6/20,77,67,71
xiangyang,1989/6/21,70,64,67
xiangyang,1989/6/22,83,64,72
xiangyang,1989/6/23,85,63,73
xiangyang,1989/6/24,90,63,77
xiangyang,1989/6/25,91,71,80
xiangyang,1989/6/26,80,69,74
xiangyang,1989/6/27,87,65,77
xiangyang,1989/6/28,89,72,78
xiangyang,1989/6/29,88,69,78
xiangyang,1989/6/30,89,67,78
xiangyang,1989/7/1,89,71,79
xiangyang,1989/7/2,91,72,81
xiangyang,1989/7/3,87,73,80
xiangyang,1989/7/4,81,74,75
xiangyang,1989/7/5,84,74,78
xiangyang,1989/7/6,81,70,73
xiangyang,1989/7/7,78,69,73
xiangyang,1989/7/8,87,72,79
xiangyang,1989/7/9,82,72,77
xiangyang,1989/7/10,74,72,73
xiangyang,1989/7/11,72,69,71
xiangyang,1989/7/12,82,68,74
xiangyang,1989/7/13,82,72,76
xiangyang,1989/7/14,87,76,80
xiangyang,1989/7/15,87,76,81
xiangyang,1989/7/16,94,77,84
xiangyang,1989/7/17,96,78,86
xiangyang,1989/7/18,96,80,87
xiangyang,1989/7/19,97,79,88
xiangyang,1989/7/20,98,80,87
xiangyang,1989/7/21,98,81,88
xiangyang,1989/7/22,97,82,89
xiangyang,1989/7/23,90,81,84
xiangyang,1989/7/24,90,79,83
xiangyang,1989/7/25,90,75,81
xiangyang,1989/7/26,76,67,71
xiangyang,1989/7/27,79,67,73
xiangyang,1989/7/28,83,68,75
xiangyang,1989/7/29,81,68,75
xiangyang,1989/7/30,78,71,74
xiangyang,1989/7/31,81,65,72
xiangyang,1989/8/1,79,68,74
xiangyang,1989/8/2,90,71,79
xiangyang,1989/8/3,90,75,82
xiangyang,1989/8/4,91,70,80
xiangyang,1989/8/5,85,75,80
xiangyang,1989/8/6,82,73,78
xiangyang,1989/8/7,83,74,78
xiangyang,1989/8/8,83,74,78
xiangyang,1989/8/9,86,76,79
xiangyang,1989/8/10,91,76,83
xiangyang,1989/8/11,95,76,85
xiangyang,1989/8/12,91,75,81
xiangyang,1989/8/13,80,74,76
xiangyang,1989/8/14,76,72,74
xiangyang,1989/8/15,86,74,79
xiangyang,1989/8/16,84,76,79
xiangyang,1989/8/17,76,69,70
xiangyang,1989/8/18,74,69,72
xiangyang,1989/8/19,74,69,72
xiangyang,1989/8/20,89,68,77
xiangyang,1989/8/21,85,70,76
xiangyang,1989/8/22,83,69,75
xiangyang,1989/8/23,85,67,75
xiangyang,1989/8/24,85,71,77
xiangyang,1989/8/25,86,70,76
xiangyang,1989/8/26,83,72,76
xiangyang,1989/8/27,76,71,72
xiangyang,1989/8/28,75,71,73
xiangyang,1989/8/29,85,67,75
xiangyang,1989/8/30,78,73,74
xiangyang,1989/8/31,75,72,74
xiangyang,1989/9/1,77,72,75
xiangyang,1989/9/2,76,63,69
xiangyang,1989/9/3,83,62,72
xiangyang,1989/9/4,74,63,68
xiangyang,1989/9/5,81,63,71
xiangyang,1989/9/6,83,64,73
xiangyang,1989/9/7,78,69,73
xiangyang,1989/9/8,74,66,68
xiangyang,1989/9/9,70,65,67
xiangyang,1989/9/10,72,67,70
xiangyang,1989/9/11,79,69,74
xiangyang,1989/9/12,87,65,75
xiangyang,1989/9/13,87,63,73
xiangyang,1989/9/14,89,65,76
xiangyang,1989/9/15,87,62,74
xiangyang,1989/9/16,78,71,73
xiangyang,1989/9/17,85,67,73
xiangyang,1989/9/18,91,67,76
xiangyang,1989/9/19,77,66,69
xiangyang,1989/9/20,75,61,66
xiangyang,1989/9/21,82,58,69
xiangyang,1989/9/22,82,65,72
xiangyang,1989/9/23,80,65,73
xiangyang,1989/9/24,81,70,75
xiangyang,1989/9/25,73,57,61
xiangyang,1989/9/26,64,56,60
xiangyang,1989/9/27,68,61,63
xiangyang,1989/9/28,72,61,65
xiangyang,1989/9/29,65,60,62
xiangyang,1989/9/30,70,60,64
xiangyang,1989/10/1,78,60,69
xiangyang,1989/10/2,79,62,70
xiangyang,1989/10/3,78,53,65
xiangyang,1989/10/4,70,61,64
xiangyang,1989/10/5,69,60,64
xiangyang,1989/10/6,72,54,63
xiangyang,1989/10/7,76,52,64
xiangyang,1989/10/8,76,56,66
xiangyang,1989/10/9,72,58,65
xiangyang,1989/10/10,83,58,68
xiangyang,1989/10/11,81,56,67
xiangyang,1989/10/12,83,60,69
xiangyang,1989/10/13,83,57,68
xiangyang,1989/10/14,72,65,69
xiangyang,1989/10/15,67,62,64
xiangyang,1989/10/16,62,50,55
xiangyang,1989/10/17,59,47,53
xiangyang,1989/10/18,66,51,58
xiangyang,1989/10/19,74,53,63
xiangyang,1989/10/20,76,47,60
xiangyang,1989/10/21,79,49,62
xiangyang,1989/10/22,76,52,62
xiangyang,1989/10/23,74,53,63
xiangyang,1989/10/24,79,52,65
xiangyang,1989/10/25,73,60,65
xiangyang,1989/10/26,70,63,67
xiangyang,1989/10/27,70,60,65
xiangyang,1989/10/28,75,49,62
xiangyang,1989/10/29,73,57,65
xiangyang,1989/10/30,78,61,67
xiangyang,1989/10/31,74,47,60
xiangyang,1989/11/1,69,46,57
xiangyang,1989/11/2,61,51,55
xiangyang,1989/11/3,57,54,56
xiangyang,1989/11/4,60,54,57
xiangyang,1989/11/5,58,53,56
xiangyang,1989/11/6,58,52,54
xiangyang,1989/11/7,54,51,53
xiangyang,1989/11/8,56,48,51
xiangyang,1989/11/9,61,40,50
xiangyang,1989/11/10,53,43,49
xiangyang,1989/11/11,49,46,48
xiangyang,1989/11/12,58,47,51
xiangyang,1989/11/13,53,42,46
xiangyang,1989/11/14,45,35,40
xiangyang,1989/11/15,51,40,45
xiangyang,1989/11/16,59,37,46
xiangyang,1989/11/17,62,36,48
xiangyang,1989/11/18,53,40,45
xiangyang,1989/11/19,43,35,39
xiangyang,1989/11/20,53,31,41
xiangyang,1989/11/21,62,44,51
xiangyang,1989/11/22,65,36,49
xiangyang,1989/11/23,59,44,52
xiangyang,1989/11/24,58,48,52
xiangyang,1989/11/25,59,43,50
xiangyang,1989/11/26,57,47,51
xiangyang,1989/11/27,53,45,49
xiangyang,1989/11/28,56,31,43
xiangyang,1989/11/29,56,30,41
xiangyang,1989/11/30,58,35,44
xiangyang,1989/12/1,63,34,47
xiangyang,1989/12/2,67,33,49
xiangyang,1989/12/3,69,34,49
xiangyang,1989/12/4,69,40,52
xiangyang,1989/12/5,63,37,50
xiangyang,1989/12/6,53,36,45
xiangyang,1989/12/7,46,39,44
xiangyang,1989/12/8,52,33,41
xiangyang,1989/12/9,49,35,42
xiangyang,1989/12/10,56,37,45
xiangyang,1989/12/11,51,45,48
xiangyang,1989/12/12,49,35,39
xiangyang,1989/12/13,56,34,43
xiangyang,1989/12/14,44,38,41
xiangyang,1989/12/15,53,39,44
xiangyang,1989/12/16,52,41,45
xiangyang,1989/12/17,46,41,44
xiangyang,1989/12/18,46,35,37
xiangyang,1989/12/19,36,33,34
xiangyang,1989/12/20,39,34,37
xiangyang,1989/12/21,39,31,34
xiangyang,1989/12/22,35,31,33
xiangyang,1989/12/23,39,31,35
xiangyang,1989/12/24,41,35,38
xiangyang,1989/12/25,51,35,41
xiangyang,1989/12/26,44,33,37
xiangyang,1989/12/27,36,31,33
xiangyang,1989/12/28,48,32,38
xiangyang,1989/12/29,40,30,36
xiangyang,1989/12/30,40,36,38
xiangyang,1989/12/31,45,36,40
xiangyang,1990/1/1,45,38,41
xiangyang,1990/1/2,41,37,39
xiangyang,1990/1/3,39,35,36
xiangyang,1990/1/4,46,34,40
xiangyang,1990/1/5,51,29,38
xiangyang,1990/1/6,45,29,36
xiangyang,1990/1/7,43,32,36
xiangyang,1990/1/8,37,32,35
xiangyang,1990/1/9,54,32,41
xiangyang,1990/1/10,42,32,36
xiangyang,1990/1/11,40,34,36
xiangyang,1990/1/12,44,33,38
xiangyang,1990/1/13,37,32,33
xiangyang,1990/1/14,35,31,34
xiangyang,1990/1/15,46,32,36
xiangyang,1990/1/16,37,29,34
xiangyang,1990/1/17,45,33,39
xiangyang,1990/1/18,44,33,39
xiangyang,1990/1/19,42,33,38
xiangyang,1990/1/20,40,28,32
xiangyang,1990/1/21,43,26,34
xiangyang,1990/1/22,38,30,34
xiangyang,1990/1/23,47,25,35
xiangyang,1990/1/24,40,29,33
xiangyang,1990/1/25,32,27,30
xiangyang,1990/1/26,36,29,33
xiangyang,1990/1/27,35,31,32
xiangyang,1990/1/28,37,32,35
xiangyang,1990/1/29,37,28,33
xiangyang,1990/1/30,28,22,24
xiangyang,1990/1/31,33,20,25
xiangyang,1990/2/1,28,17,24
xiangyang,1990/2/2,34,27,31
xiangyang,1990/2/3,36,29,33
xiangyang,1990/2/4,38,22,30
xiangyang,1990/2/5,42,27,34
xiangyang,1990/2/6,38,29,34
xiangyang,1990/2/7,39,33,36
xiangyang,1990/2/8,43,35,38
xiangyang,1990/2/9,40,37,38
xiangyang,1990/2/10,57,31,44
xiangyang,1990/2/11,63,32,45
xiangyang,1990/2/12,52,40,44
xiangyang,1990/2/13,55,45,49
xiangyang,1990/2/14,49,41,43
xiangyang,1990/2/15,45,41,43
xiangyang,1990/2/16,44,36,40
xiangyang,1990/2/17,38,35,37
xiangyang,1990/2/18,53,34,42
xiangyang,1990/2/19,45,31,40
xiangyang,1990/2/20,45,42,44
xiangyang,1990/2/21,46,41,43
xiangyang,1990/2/22,44,41,42
xiangyang,1990/2/23,42,33,37
xiangyang,1990/2/24,38,31,34
xiangyang,1990/2/25,46,30,37
xiangyang,1990/2/26,46,34,39
xiangyang,1990/2/27,41,34,36
xiangyang,1990/2/28,43,35,38
xiangyang,1990/3/1,50,30,40
xiangyang,1990/3/2,53,39,45
xiangyang,1990/3/3,53,38,45
xiangyang,1990/3/4,57,37,46
xiangyang,1990/3/5,62,37,48
xiangyang,1990/3/6,64,35,48
xiangyang,1990/3/7,64,38,52
xiangyang,1990/3/8,66,43,54
xiangyang,1990/3/9,69,41,54
xiangyang,1990/3/10,68,43,55
xiangyang,1990/3/11,69,46,56
xiangyang,1990/3/12,64,43,54
xiangyang,1990/3/13,58,47,52
xiangyang,1990/3/14,70,46,57
xiangyang,1990/3/15,61,48,54
xiangyang,1990/3/16,66,48,56
xiangyang,1990/3/17,69,44,57
xiangyang,1990/3/18,73,45,58
xiangyang,1990/3/19,75,50,61
xiangyang,1990/3/20,71,52,60
xiangyang,1990/3/21,62,42,47
xiangyang,1990/3/22,45,41,44
xiangyang,1990/3/23,47,43,45
xiangyang,1990/3/24,47,41,45
xiangyang,1990/3/25,41,38,39
xiangyang,1990/3/26,40,37,39
xiangyang,1990/3/27,45,38,42
xiangyang,1990/3/28,58,41,49
xiangyang,1990/3/29,67,39,53
xiangyang,1990/3/30,68,47,56
xiangyang,1990/3/31,71,45,57
xiangyang,1990/4/1,64,47,55
xiangyang,1990/4/2,58,50,54
xiangyang,1990/4/3,58,47,51
xiangyang,1990/4/4,63,39,50
xiangyang,1990/4/5,65,43,54
xiangyang,1990/4/6,69,51,59
xiangyang,1990/4/7,70,57,62
xiangyang,1990/4/8,71,45,58
xiangyang,1990/4/9,66,48,59
xiangyang,1990/4/10,64,48,56
xiangyang,1990/4/11,60,56,58
xiangyang,1990/4/12,68,52,59
xiangyang,1990/4/13,71,43,57
xiangyang,1990/4/14,72,49,60
xiangyang,1990/4/15,74,55,63
xiangyang,1990/4/16,71,60,63
xiangyang,1990/4/17,72,47,60
xiangyang,1990/4/18,75,51,62
xiangyang,1990/4/19,77,60,67
xiangyang,1990/4/20,72,59,65
xiangyang,1990/4/21,63,53,56
xiangyang,1990/4/22,71,48,59
xiangyang,1990/4/23,63,54,59
xiangyang,1990/4/24,67,53,59
xiangyang,1990/4/25,81,51,65
xiangyang,1990/4/26,82,54,67
xiangyang,1990/4/27,84,60,70
xiangyang,1990/4/28,74,63,67
xiangyang,1990/4/29,63,60,61
xiangyang,1990/4/30,61,60,61
xiangyang,1990/5/1,69,58,64
xiangyang,1990/5/2,66,55,60
xiangyang,1990/5/3,68,54,60
xiangyang,1990/5/4,77,48,62
xiangyang,1990/5/5,83,53,67
xiangyang,1990/5/6,88,65,75
xiangyang,1990/5/7,88,58,71
xiangyang,1990/5/8,90,64,76
xiangyang,1990/5/9,92,66,78
xiangyang,1990/5/10,89,71,77
xiangyang,1990/5/11,87,66,76
xiangyang,1990/5/12,91,65,76
xiangyang,1990/5/13,81,67,74
xiangyang,1990/5/14,77,66,71
xiangyang,1990/5/15,72,57,63
xiangyang,1990/5/16,70,56,60
xiangyang,1990/5/17,78,56,66
xiangyang,1990/5/18,87,55,70
xiangyang,1990/5/19,87,63,74
xiangyang,1990/5/20,78,68,70
xiangyang,1990/5/21,68,60,63
xiangyang,1990/5/22,67,59,62
xiangyang,1990/5/23,78,58,67
